报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,29.3,1.1522,25.43,3.9666,5.54,-10.14%,-2.19亿,-100.21%,7.34,5.50亿,-1.78亿,-41.03%,8.56亿,5134.18万
2024,23.113,1.1516,20.07,2.7288,8.47,-18.97%,-2.36亿,-371.00%,9.10,8.09亿,4299.61万,-28.50%,10.64亿,2719.34万
2023,39.534,1.1516,34.33,3.7832,10.45,1.18%,-5001.81万,-153.17%,12.08,10.35亿,2.95亿,-4.52%,14.14亿,2559.53万
2022,35.39,0.7727,45.8,3.4293,10.32,0.12%,9408.06万,-26.95%,18.75,12.45亿,3.70亿,9.50%,14.67亿,1479.82万
2021,36.008,0.7699,46.77,3.4925,10.31,35.10%,1.29亿,19.69%,18.58,15.19亿,3.17亿,13.04%,14.47亿,659.39万
2020,38.587,0.7699,50.12,5.0573,7.63,9.07%,1.08亿,10.40%,17.03,15.95亿,2.29亿,15.17%,13.24亿,426.16万
2019,29.349,0.7699,38.12,4.1927,7.0,21.06%,9746.67万,33.56%,15.87,15.14亿,1.62亿,14.57%,12.29亿,489.82万
2018,,,,,5.78,23.81%,7297.77万,63.41%,5.34,5.86亿,9048.04万,13.15%,3.12亿,555.03万
2017,,,,,4.67,23.98%,4466.02万,154.72%,4.44,2.45亿,4519.83万,9.51%,2.57亿,337.73万
2016,,,,,3.77,False,1753.33万,False,1.26,7142.28万,512.78万,4.84%,6436.49万,412.82万
